,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
6048,0000068628,5,FAMILY SVGS CU,FAMILY SAVINGS CREDIT UNION,457
6049,0000068629,5,BLUE EAGLE CU,BLUE EAGLE CREDIT UNION,112
6050,0000068630,5,NUPATH CMNTY CU,NUPATH COMMUNITY CREDIT UNION,8
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
6051,0000068631,5,COMMUNITY FNCL CU,COMMUNITY FINANCIAL CREDIT UNI,1703
6052,0000068632,5,LAFCU,LAFCU,437
6053,0000068635,5,LAKE ST CU,LAKE STATE CREDIT UNION,364
6054,0000068641,5,CORNERSTONE CMNTY FNCL CU,CCF - AUBURN HILLS BRANCH,268
6055,0000068643,5,FIVEPOINT CU,FIVE POINT CREDIT UNION,374
6056,0000068656,5,OREGON STATE CREDIT UNION,OREGON STATE CREDIT UNION,643
6057,0000082794,5,INTERRA CU,INTERRA CREDIT UNION,801
6058,0000095008,5,CMNTY STAR CU,COMMUNITY STAR CREDIT UNION,58
6059,0000095053,5,LOS ANGELES FIREMENS CU,LOS ANGELES FIREMEN'S CR. UN.,537
6060,0000095107,5,OHIO EDUC CU,THE OHIO EDUCATIONAL CU,134
6061,0000096658,5,TOWPATH CU,TOWPATH CREDIT UNON,125
6062,0000096699,5,UNITED METHODIST FNCL CU,DEBORAH PEETZ,16
6063,0000096750,5,FRIENDS & FAM CU,FRIENDS AND FAMILY CU,97
6064,0000096753,5,CARDINAL CMNTY CU,CARDINAL COMMUNITY CU,463
6065,0000096755,5,MIDUSA CU,MIDUSA CREDIT UNION,86
6066,0000096761,5,AURGROUP FNCL CU,AURGROUP FINANCIAL CREDIT UN,95
6067,0000097069,5,SAN FRANCISCO FIRE CU,SF FIRE CREDIT UNION,1363
6068,0000097071,5,MONTEREY CU,MONTEREY CREDIT UNION,6
6069,0000097080,5,FISCAL CU,FISCAL CREDIT UNION,19
6070,0000097084,5,DUPAGE CU,DUPAGE CREDIT UNION,1091
6071,0000097085,5,SILVER ST SCH CU,SILVER STATE SCHOOLS CREDIT UN,537
6072,0000097089,5,MCT CU,MCT CREDIT UNION,179
6073,0000097093,5,SAFEAMERICA CU,SAFEAMERICA CREDIT UNION,74
6074,01-0940996,5,SEFCU SERVICES LLC,SEFCU SERVICES LLC,2904
6075,04-3660901,5,ALASKA USA MORTGAGE COMPANY,"ALASKA USA MORTGAGE CO, LLC",6103
6076,06-1652426,5,"MEMBERS OPTIONS, LLC",MEMBER OPTIONS LLC,80
6077,20-3153805,5,CU CHANNELS LLC,CU CHANNELS,312
6078,20-3878295,5,"CU COMMUNITY, LLC","CU COMMUNITY, LLC",504
6079,20-5799048,5,SUPERIOR FINANCIAL SOLUTIONS,SUPERIOR FINANCIAL SOLUTIONS,2
6080,20-5930166,5,"CUSO OF HAWAII SERVICES, LLC",CUSO OF HAWAII SERVICES LLC,10
6081,23-3102701,5,"FIRST HERITAGE FINANCIAL, LLC",FIRST HERITAGE FINANCIAL LLC,200
6082,26-4261029,5,PREMIER LENDING ALLIANCE,PREMIER LENDING ALLIANCE,516
6083,27-1365466,5,CCFCU FUNDING LLC,CCFCU FUNDING LLC,1221
6084,27-4387032,5,CENTRAL STAR FINANCIAL SOL,CENTRAL STAR FINANCIAL SOL LLC,162
6085,31-1690008,5,"MYCUMORTGAGE, LLC","MYCUMORTGAGE, LLC",5775
6086,35-1714970,5,"FIMI, INC.","FIMI, INC.",51
6087,36-3920095,5,"CU/AMERICA FINANCIAL SERVICES,","CU/AMERICA FINANCIAL SERVICES,",53
6088,36-4569955,5,"MEMBER HOME LOAN, LLC",MEMBER HOME LOAN LLC,2884
6089,38-3358941,5,"MORTGAGE CENTER, LC",MORTGAGE CENTER LLC,2175
6090,43-1847878,5,"MORTGAGE SOLUTIONS, LLC","MORTGAGE SOLUTIONS, LLC",446
6091,47-0847332,5,MERIWEST MORTGAGE,MERIWEST MORTGAGE COMPANY LLC,805
6092,51-0415301,5,"C U FINANCIAL SERVICES, LLC",CREDIT UNION FINANCIAL SERVICE,1102
6093,62-1222556,5,"CUCORP., INC.","CUCORP, INC.",69
6094,68-0572881,5,"CU MORTGAGE DIRECT, LLC","CU MORTGAGE DIRECT, LLC",551
6095,75-3103689,5,MORTGAGE MARKETS CUSO,MORTGAGE MARKETS CUSO,145
6096,76-0762186,5,"TRUHOME SOLUTIONS, LLC","TRUHOME SOLUTIONS, LLC",9429
6097,88-0500878,5,GREATER NEVADA MORTG. SERVICES,GREATER NEVADA MORTGAGE,693
6098,91-2081649,5,"CU MORTGAGE SOLUTIONS, LLC",CU HOME MORTGAGE SOLUTIONS,1270
6099,99-0001151,5,TRI-CO FCU,TRI-CO FEDERAL CREDIT UNION,32
6100,99-0024446,5,ENDURA FNCL FCU,ENDURA FINANCIAL FCU,536
6101,0000309928,7,"LEGACY MORTGAGE, LLC","LEGACY MORTGAGE, LLC",804
6102,0043043234,7,"MONUMENT MORTGAGE COMPANY, INC","MONUMENT MORTGAGE COMPANY, INC",93
6103,01-0464609,7,RESIDENTIAL MORTGAGE SERVICES,"RESIDENTIAL MTG SVC, INC.",14488
6104,01-0639308,7,FIRST LIBERTY FINANCIAL MORT,FIRST LIBERTY FINANCIAL GROUP,1017
6105,01-0681100,7,"OCWEN LOAN SERVICING, LLC",OCWEN LOAN SERVICING LLC,2557
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
6106,01-0726495,7,"BROKER SOLUTIONS, INC",BROKER SOLUTIONS INC,27759
6107,01-0737466,7,"1ST SIGNATURE LENDING, LLC",1ST SIGNATURE LENDING,315
6108,01-0759540,7,SUCCESS MORTGAGE PARTNERS,"SUCCESS MORTGAGE PARTNERS, INC",2174
6109,01-0831459,7,SECURITY HOME MORTGAGE,SECURITY HOME MORTGAGE,1046
6110,0142309995,7,LIBERTY MORTGAGE CORPORAITON,LIBERTY MORTGAGE CORPORATION,119
6111,02-0411771,7,SCHAEFER MORTGAGE CORP.,SCHAEFER MORTGAGE CORPORATION,543
6112,02-0486480,7,REGENCY MORTGAGE CORP.,REGENCY MORTGAGE CORPORATION,2800
6113,02-0594137,7,MERIDIAN RESIDENTIAL CAPITAL,MERIDIAN RESIDENTIAL CAPITAL,2338
6114,02-0687335,7,"THE MORTGAGE WAREHOUSE, LLC.",THE MORTAGE WAREHOUSE LLC,461
6115,02-0793125,7,ALLIANCE FINANCIAL RESOURCES,"ALLIANCE FINANCIAL RESOURCES,",6236
6116,0219309999,7,SUN AMERICAN MORTGAGE,SUN AMERICAN MORTGAGE COMPANY,709
6117,03-0286025,7,KITTREDGE MORTGAGE CORPORATION,KITTREDGE MORTGAGE CORPORATION,94
6118,03-0488052,7,"AMERICAN HERITAGE CAPITAL, LP",AMERICAN HERITAGE CAPITAL,140
6119,03-0527286,7,"BAYVIEW LOAN SERVICING, LLC","BAYVIEW LOAN SERVICING, LLC",1
6120,03-0612163,7,"AMERICAN HOME FREE MTG, LLC",AMERICAN HOME FREE MORTGAGE,738
6121,04-2802284,7,MERRIMACK MORTGAGE COMPANY,"MERRIMACK MORTGAGE COMPANY, IN",3992
6122,04-2860193,7,NE MOVES MORTGAGE,"NE MOVES MORTGAGE, LLC",2830
6123,04-2992161,7,"MORTGAGE NETWORK, INC",MORTGAGE NETWORK,7985
6124,04-3022619,7,"MORTGAGE MASTER, INC.",MORTGAGE MASTER,13277
6125,04-3114448,7,NEW ENGLAND REGIONAL MORTGAGE,NEW ENGLAND REGIONAL MORTGAGE,206
6126,04-3128200,7,"DREW MORTGAGE ASSOCIATES, INC.","DREW MORTGAGE ASSOCIATES, INC.",388
6127,04-3212636,7,CONTOUR MORTGAGE CORPORATION,CONTOUR MORTGAGE CORPORATION,468
6128,04-3243815,7,"MEMBERS MORTGAGE COMPANY, INC.",MEMBERS MORTGAGE COMPANY INC.,857
6129,04-3508773,7,NEW FED MORTGAGE CORP,NEW FED MORTGAGE CORP,556
6130,04-3554142,7,"POLI MORTGAGE GROUP, INC",POLI MORTGAGE GROUP,627
6131,04-3568208,7,"ONE REVERSE MORTGAGE, LLC","ONE REVERSE MORTGAGE, LLC",2946
6132,04-3579800,7,ROSS MORTGAGE COMPANY,"ROSS MORTGAGE COMPANY, INC",241
6133,04-4354554,7,MORTGAGE EQUITY PARTNERS,MORTGAGE EQUITY PARTNERS,391
6134,04-6597930,7,FIRST AMERICAN MORTGAGE TRUST,FIRST AMERICAN MORTGAGE TRUST,308
6135,0471809999,7,GUILD MORTGAGE COMPANY,GUILD MORTGAGE COMPANY,51279
6136,05-0402708,7,"EMBRACE HOME LOANS, INC.","EMBRACE HOME LOANS, INC.",57727
6137,05-0447801,7,SHAMROCK FINANCIAL CORP,SHAMROCK FINANCIAL CORPORATION,932
6138,05-0490825,7,"HOMESTAR MORTGAGE, INC.","HOMESTAR MORTGAGE, INC.",145
6139,0542409990,7,DHI MORTGAGE COMPANY LIMITED,DHI MORTGAGE COMPANY LIMITED,25132
6140,0546509997,7,HOMEAMERICAN MORTGAGE CORP,HOMEAMERICAN MORTGAGE CORPORAT,3314
6141,06-0800610,7,"FARM CREDIT EAST, ACA","FARM CREDIT EAST, ACA",319
6142,06-1297784,7,"WILLIAM RAVEIS MORTGAGE, LLC","WILLIAM RAVEIS MORTGAGE, LLC",1684
6143,06-1484285,7,"TOTAL MORTGAGE SERVICES, LLC","TOTAL MORTGAGE SERVICES, LLC",3449
6144,06-1522806,7,VILLAGE MORTGAGE COMPANY,VILLAGE MORTGAGE COMPANY,1952
6145,06-1819106,7,"TRI-EMERALD FNCL GROUP, INC.",TRI-EMERALD FINANCIAL GROUP,597
6146,0623009990,7,THE MCCUE MORTGAGE COMPANY,THE MCCUE MORTGAGE COMPANY,752
6147,0870209991,7,CIRCLE MORTGAGE CORPORATION,CIRCLE MORTGAGE CORPORATION,77
6148,1004900001,7,NEW WEST LENDING INC,"NEW WEST LENDING, INC.",682
6149,1006400007,7,ASSOCIATED MORTGAGE CORP,ASSOCIATED MORTGAGE CORP,1824
6150,1031600004,7,"LYONS MORTGAGE SERVICES, INC.","LYONS MORTGAGE SERVICES, INC.",165
6151,1047300008,7,RMS & ASSOCIATES,RMS & ASSOCIATES,1034
6152,1048900004,7,"CORNERSTONE MORTGAGE, INC.","CORNERSTONE MORTGAGE, INC.",4744
6153,1052000001,7,"MARKET MORTGAGE CO., LTD.","MARKET MORTGAGE CO., LTD.",195
6154,1052700008,7,"TUCKER MORTGAGE, LLC","TUCKER MORTGAGE, LLC",1263
6155,1097500000,7,"CITY 1ST MORTGAGE SERVICES, LC","CITY 1ST MORTGAGE SERVICES, LC",911
6156,1099800006,7,LUXURY MORTGAGE CORP.,LUXURY MORTGAGE CORP,1351
6157,11-2637419,7,HARTFORD FUNDING LTD,"HARTFORD FUNDING, LTD.",402
6158,11-2961751,7,ASSOCIATED MORTGAGE BANKERS IN,ASSOCIATED MORTGAGE BANKERS IN,357
6159,11-3073502,7,UNITED MORTGAGE CORP,UNITED MORTGAGE CORP.,2612
6160,11-3198028,7,US MORTGAGE CORPORATION,US MORTGAGE CORPORATIOIN,1661
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
6161,11-3199045,7,MORTGAGE ENTERPRISE LTD,"MORTGAGE ENTERPRISE, LTD",270
6162,11-3290207,7,MCS MORTGAGE BANKERS,"MCS MORTGAGE BANKERS, INC.",1506
6163,11-3412303,7,THE MONEY SOURCE,THE MONEY SOURCE INC.,9723
6164,11-3468642,7,EAST COAST CAPITAL CORP,EAST COAST CAPITAL CORP,267
6165,11-3469077,7,NATIONWIDE EQUITIES CORP.,NATIONWIDE EQUITIES CORP.,368
6166,11-3616531,7,ACADEMY MORTGAGE CORP,ACADEMY MORTGAGE CORP,536
6167,11-3654971,7,CITIZENS FIRST WHOLESALE MORTG,CITIZENS FIRST WHOLESALE MORTG,2386
6168,11-3714032,7,PACIFIC RESIDENTIAL MORTGAGE,PACIFIC RESIDENTIAL MORTGAGE,3016
6169,1100900005,7,SFMC L.P.,SERVICE FIRST MORTGAGE COMPANY,4988
6170,1125900008,7,"THE MONEY HOUSE, INC.",MONEYHOUSE,1566
6171,1146500007,7,LHM FINANCIAL DBA CNN MORTGAGE,LHM FINANCIAL DBA CNN MORTGAGE,3343
6172,1151100005,7,FEDERATED LENDING CORPORATION,FEDERATED LENDING CORP,117
6173,1164400002,7,OAK MORTGAGE COMPANY,OAK MORTGAGE COMPANY LLC,1528
6174,1173900006,7,DIRECT MORTGAGE CORP,DIRECT MORTGAGE CORP,1064
6175,1177500008,7,"STANDARD PACIFIC MORTGAGE, INC",STANDARD PACIFIC MORTGAGE,3865
6176,1196500008,7,COAST CAPITAL INC,COAST CAPITAL INC,819
6177,1222400008,7,GSF MORTGAGE CORP,GSF MORTGAGE CORPORATION,1881
6178,1227300009,7,METROPOLITAN HOME MORTGAGE,"METROPOLITAN HOME MORTGAGE, IN",2661
6179,1252000009,7,PLATINUM MORTGAGE INC.,"PLATINUM MORTGAGE, INC.",8984
6180,1257809990,7,CROWN MORTGAGE COMPANY,CROWN MORTGAGE COMPANY,565
6181,1259900001,7,"GULF ATLANTIC FUNDING GROUP, I",GULF ATLANTIC FUNDING GROUP IN,194
6182,1283200001,7,PROVIDENT FUNDING GROUP INC,PROVIDENT FUNDING GROUP INC,268
6183,1292000001,7,HARTLAND MORTGAGE CENTERS INC.,HARTLAND MORTGAGE CENTERS,133
6184,13-3442065,7,CONTINENTAL MORTGAGE BANKERS,CONTINENTAL MORTGAGE BANKERS,460
6185,13-3602661,7,CENTERLINE MORTGAGE CAPITAL IN,CENTERLINE MORTGAGE CAPITAL,205
6186,13-3654244,7,"SUMMIT MORTGAGE BANKERS, INC.","SUMMIT MORTGAGE BANKERS, INC.",1613
6187,13-3670961,7,GUARDHILL FINANCIAL CORP,GUARDHILL FINANCIAL CORP,878
6188,13-3753941,7,"FRANKLIN FIRST FINANCIAL, LTD","FRANKLIN FIRST FINANCIAL, LTD.",3084
6189,13-4127143,7,ODYSSEY FUNDING LLC,ODYSSEY FUNDING LLC,342
6190,13-4225190,7,TOP FLITE FINANCIAL,TOP FLITE FINANCIAL INC,4006
6191,13-4362989,7,360 MORTGAGE GROUP LLC,360 MORTGAGE GROUP LLC,9661
6192,13-6131491,7,"CALIBER HOME LOANS, INC.",CALIBER HOME LOANS,62633
6193,1342600002,7,CONNECTICUT HOME MORTGAGE,CONNECTICUT HOME MORTGAGE,631
6194,1360809998,7,LAKE MORTGAGE COMPANY INC,"LAKE MORTGAGE COMPANY, INC.",506
6195,1390800005,7,"THE MORTGAGE OUTLET, INC.","THE MORTGAGE OUTLET, INC.",1637
6196,14-1841762,7,WEI MORTGAGE CORPORATION,WEI MORTGAGE CORPORATION,470
6197,14-1886719,7,ALCOVA MORTGAGE,ALCOVA MORTGAGE,2193
6198,1411700003,7,EQUITABLE MORTGAGE CORPORATION,EQUITABLE MORTGAGE CORPORATION,798
6199,1441900009,7,NORTHERN STATES FUNDING GROUP,NORTHERN STATES FUNDING GROUP,237
6200,1461400001,7,AMERICAN SECURITY MORTGAGE COR,AMERICAN SECURITY MORTGAGE COR,2158
6201,1461700004,7,PRIMARY CAPITAL,"PRIMARY CAPITAL MORTGAGE, LLC",3480
6202,1517600004,7,RADIUS FINANCIAL GROUP INC.,RADIUS FINANCIAL GROUP INC,1535
6203,1519700008,7,"COMPASS MORTGAGE, INC.","COMPASS MORTGAGE, INC.",1925
6204,1522600000,7,WR STARKEY MORTGAGE LLP,WR STARKEY MORTGAGE LLP,10737
6205,16-0964023,7,NOTHNAGLE HOME SECURITIES,NOTHNAGLE HOME SECURITIES CORP,522
6206,16-1222429,7,DEVERE MORTGAGE CORPORATION,DEVERE MORTGAGE CORPORATION,1478
6207,16-1566654,7,PREMIUM MORTGAGE CORP,PREMIUM MORTGAGE CORP,2122
6208,1611300007,7,"EQUITY RESOURCES, INC.",EQUITY RESOURCES INC,3532
6209,1635900004,7,"ENVOY MORTGAGE, LTD","ENVOY MORTGAGE, LTD.",12638
6210,1642200007,7,MORTGAGE INVESTMENT SERVICES C,MORTGAGE INVESTMENT SERVICES C,867
6211,1705700001,7,THE AMERICAN EAGLE MORTGAGE CO,THE AMERICAN EAGLE MORTGAGE,2673
6212,1746800001,7,PEOPLES MORTGAGE,PEOPLES MORTGAGE,8691
6213,1765100005,7,FRONTIER FINANCIAL INC,FRONTIER FINANCIAL INC,404
6214,1768800000,7,RESIDENTIAL HOME FUNDING CORP.,RESIDENTIAL HOME FUNDING CORP.,3136
6215,1783500002,7,SECURITY MORTGAGE FUNDING CORP,SECURITY MORTGAGE FUNDING CORP,516
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
6216,1803100007,7,"EMC HOLDINGS, LLC","EMC HOLDINGS, LLC",1013
6217,1819300005,7,COBALT MORTGAGE,"COBALT MORTGAGE, INC.",17286
6218,1821100000,7,POLARIS HOME FUNDING CORP.,POLARIS HOME FUNDING CORP.,2961
6219,1855800007,7,ASPIRE FINANCIAL INC.,ASPIRE FINANCIAL INC,6065
6220,1910500003,7,"CHRISTENSEN FINANCIAL, INC","CHRISTENSEN FINANCIAL, INC.",1805
6221,1923800003,7,MSA MORTGAGE LLC,"MSA MORTGAGE, LLC",1239
6222,1961000006,7,HOME SAVINGS & TRUST MORTGAGE,HOME SAVINGS & TRUST MORTGAGE,499
6223,20-0013136,7,"PRIVATE MORTGAGE ADVISORS, LLC","PRIVATE MORTGAGE ADVISORS, LLC",319
6224,20-0142846,7,LIBERTY HOME EQUITY SOLUTIONS,"LIBERTY HOME EQUITY SOLUTIONS,",1931
6225,20-0192872,7,VILLAGE CAPITAL & INVESTMENT,VILLAGE CAPITAL & INVESTMENT,9610
6226,20-0193314,7,"PRIORITY FUNDING, LLC",PRIORITY FUNDING LLC,1140
6227,20-0236095,7,"PRYSMA LENDING GROUP, LLC","PRYSMA LENDING GROUP, LLC",237
6228,20-0304793,7,"URBAN FINANCIAL GROUP, INC.","URBAN FINANCIAL GROUP, INC",2312
6229,20-0353048,7,"G-TOWN MRG, INC. DBA HOME SOUR",GEORGETOWN MORTGAGE,3401
6230,20-0378305,7,"TRIDENT MORTGAGE COMPANY, LP",TRIDENT MORTGAGE COMPANY LP,7910
6231,20-0640473,7,HOMEOWNERS FINANCIAL GROUP USA,HOMEOWNERS FINANCIAL GROUP USA,3790
6232,20-0960457,7,"CONTINENTAL HOME LOANS, INC",CONTINENTAL HOME LOANS INC.,4234
6233,20-0976388,7,"HOMESITE MORTGAGE CO., LLC","HOMESITE MORTGAGE, LLC",556
6234,20-1091645,7,PREMIER HOME MORTGAGE INC,"PREMIER HOME MORTGAGE, INC.",3610
6235,20-1193192,7,VELOCITY COMMERCIAL CAPITAL,VELOCITY COMMERCIAL CAPITAL,1554
6236,20-1255434,7,UNITED SOUTHWEST MORTGAGE CORP,UNITED SOUTHWEST MORTGAGE CORP,132
6237,20-1389558,7,TAMMAC HOLDINGS CORP,TAMMAC HOLDINGS CORPORATION,202
6238,20-1436988,7,VANGUARD FUNDING LLC,VANGUARD FUNDING LLC,3546
6239,20-1792214,7,"FIRST ALLIANCE HOME MORTGAGE,",FIRST ALLIANCE HOME MORTGAGE,805
6240,20-1832276,7,AMERICAN ADVISORS GROUP,AMERICAN ADVISORS GROUP,5104
6241,20-1875448,7,RESIDENTIAL HOME MORTGAGE CORP,RESIDENTIAL HOME MORTGAGE CORP,708
6242,20-2029302,7,PATRIOT ONE MORTGAGE BANKERS,PATRIOT ONE MORTGAGE BANKERS,144
6243,20-2053401,7,"1ST ALLIANCE LENDING, LLC","1ST ALLIANCE LENDING, LLC",5044
6244,20-2230989,7,INFINITY FUNDING PLC,INFINITY FUNDING PLC,287
6245,20-2389773,7,MANHATTAN FINANCIAL GROUP INC,"MANHATTAN FINANCIAL GROUP, INC",397
6246,20-2409656,7,"PRIME MORTGAGE LENDING, INC","PRIME MORTGAGE LENDING, INC.",1096
6247,20-2470783,7,FEARON FINANCIAL LLC,"FEARON FINANCIAL, LLC",1947
6248,20-2485875,7,SEMPER HOME LOANS,"SEMPER HOME LOANS, INC",606
6249,20-2684905,7,CHOICE LENDING CORP,CHOICE LENDING CORP,288
6250,20-2693054,7,MASON MCDUFFIE MORTGAGE CORP,MASON MCDUFFIE MORTGAGE CORP,2937
6251,20-2715422,7,"SUNSTREET MORTGAGE, LLC","SUNSTREET MORTGAGE, LLC",1262
6252,20-2718340,7,"PREMIER MORTGAGE RESOURCES, LL",PREMIER MORTGAGE RESOURCES,441
6253,20-2746596,7,FLAT BRANCH MORTGAGE INC,"FLAT BRANCH MORTGAGE, INC.",2229
6254,20-2928975,7,CASTLE AND COOKE MORTGAGE LLC,"CASTLE & COOKE MORTGAGE, LLC",4545
6255,20-3388468,7,JFK FINANCIAL INC,JFK FINANCIAL INC,533
6256,20-3492069,7,"NORTHPOINT MORTGAGE, INC.","NORTHPOINT MORTGAGE, INC.",875
6257,20-3702275,7,"FBC MORTGAGE, LLC","FBC MORTGAGE, LLC",11016
6258,20-3708208,7,FUNDING RESOURCES MORTGAGE CO,FUNDING RESOURCES MORTGAGE CO,504
6259,20-4224234,7,"LENDSMART MORTGAGE, INC.",LEND SMART MORTGAGE,2445
6260,20-4255880,7,"WATERMARK CAPITAL, INC.","WATERMARK CAPITAL, INC.",1068
6261,20-4273610,7,DOUGHERTY MORTGAGE LLC,"DOUGHERTY MORTGAGE, LLC",85
6262,20-4459706,7,COAST 2 COAST FUNDING GROUP,COAST 2 COAST FUNDING GROUP,449
6263,20-4514405,7,"F&B ACQUISITION GROUP, LLC","F&B FINANCIAL GROUP, LLC",833
6264,20-4515212,7,CAPGROW HOME MORTGAGE,CAPGROW HOME MORTGAGE LLC,273
6265,20-4685477,7,1ST PORTFOLIO LENDING CORP.,1ST PORTFOLIO LENDING CORP.,1084
6266,20-4866754,7,MIDWEST EQUITY MORT LLC,"MIDWEST EQUITY MORTGAGE, LLC",1832
6267,20-4949947,7,"AMERICAN HOMESTAR MORTGAGE, LL",AMERICAN HOMESTAR MORTGAGE,387
6268,20-5216358,7,"PROSPERITY HOME MORTGAGE, LLC","PROSPERITY HOME MORTGAGE, LLC",9550
6269,20-5238443,7,HIGHTECHLENDING INC,"HIGHTECHLENDING, INC.",1645
6270,20-5239910,7,INTEGRITY FIRST FINANCIAL GR,INTGRITY FIRST FINANCIAL GROUP,846
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
6271,20-5326726,7,AMERISPHERE MORTGAGE FINANCE,AMERISPHERE MORTGAGE FINANCE,21
6272,20-5439763,7,UNITED FIDELITY FUNDING CORP,UNITED FIDELITY FUNDING CORP.,2465
6273,20-5566105,7,"ONE MORTGAGE, INC","ONE MORTGAGE, INC.",365
6274,20-5604550,7,PHILADELPHIA MORTGAGE ADVISORS,PHILADELPHIA MORTGAGE ADVISORS,949
6275,20-5605694,7,ADAMS MORTGAGE LLC,ADAMS MORTGAGE LLC,159
6276,20-5609181,7,LIBERTY FNCL SERVICES,LIBERTY FINANCIAL SERVICES LLC,310
6277,20-5614029,7,JET DIRECT FUNDING CORP,JET DIRECT FUNDING CORP.,95
6278,20-5741925,7,GENEQUITY MORTGAGE,"GENEQUITY MORTGAGE, INC",540
6279,20-5913596,7,"CLM MORTGAGE, LLC","CLM MORTGAGE, LLC",861
6280,20-5973457,7,NATIONS RELIABLE LENDING,"NATIONS RELIABLE LENDING, LLC",2363
6281,20-8006279,7,CITADEL SERVICING CORP,CITADEL SERVICING CORPORATION,1137
6282,20-8009003,7,DITECH MORTGAGE CORP,DITECH MORTGAGE CORP,44497
6283,20-8083209,7,VENTA FINANCIAL GROUP,"VENTA FINANCIAL GROUP, INC",2848
6284,20-8207683,7,"CAPSTONE DIRECT, INC.","CAPSTONE DIRECT, INC.",223
6285,20-8279218,7,NEW AMERICA FNCL,NEW AMERICA FINANCIAL CORP,779
6286,20-8544905,7,"NATIONS DIRECT MORTGAGE, LLC",NATIONS DIRECT MORTGAGE LLC,7839
6287,20-8549934,7,HALLMARK HOME MORTGAGE LLC,"HALLMARK HOME MORTGAGE, LLC",4543
6288,20-8552989,7,PERFORMANCE EQUITY PARTNERS,PERFORMANCE EQUITY PARTNERS,441
6289,20-8745846,7,"CARRINGTON MORTGAGE SVCS, LLC",CARRINGTON MORTGAGE SERVICES,25315
6290,20-8762600,7,CROSSLINE CAPITAL INC.,"CROSSLINE CAPITAL, INC.",2229
6291,20-8763489,7,COMMUNITY MORTGAGE,"COMMUNITY MORTGAGE, LLC",1379
6292,20-8921389,7,MAVERICK FUNDING,MAVERICK FUNDING CORP,6604
6293,20-8978372,7,EQUITY MTG BKR LLC,EQUITY MORTGAGE BANKERS LLC,582
6294,2003500009,7,AMERICASH,AMERICASH,1970
6295,2126300006,7,"GROUP ONE MORTGAGE, INC.","GROUP ONE MORTGAGE, INC",1513
6296,2137100009,7,"CUSO MORTGAGE, INC",CUSO MORTGAGE INC.,414
6297,2140700008,7,"OLD VIRGINIA MORTGAGE, INC.","OVM FINANCIAL, INC.",1395
6298,2148900000,7,ROSS MORTGAGE CORPORATION,ROSS MORTGAGE CORPORATION,3157
6299,2149009991,7,"UNIVERSAL AMERICAN MTG CO.,LLC",UNIVERSAL AMERICAN MTG. CO.LLC,27934
6300,2172609997,7,"GTL INVESTMENTS, INC","GTL INVESTMENTS, INC.",2059
6301,22-2437469,7,1ST 2ND MORTGAGE CO. OF NJ INC,1ST 2ND MORTGAGE CO. OF NJ INC,346
6302,22-2470496,7,PRINCETON MORTGAGE CORPORATION,PRINCETON MORTGAGE CORPORATION,531
6303,22-2690691,7,AURORA FINANCIAL GROUP INC,AURORA FINANCIAL GROUP INC,2271
6304,22-2812732,7,AMERICAN FEDERAL MORTGAGE COPR,AMERICAN FEDERAL MORTGAGE CORP,1601
6305,22-2894356,7,NORCOM MORTGAGE,NORCOM MORTGAGE,3912
6306,22-2999585,7,GLENDENNING MORTGAGE CORPORATI,GLENDENNING MORTGAGE CORPORATI,296
6307,22-3039688,7,FREEDOM MORTGAGE CORPORATION,FREEDOM MORTGAGE CORPORATION,146612
6308,22-3157857,7,NJ LENDERS CORP,NJ LENDERS CORP,3281
6309,22-3470404,7,OCEANSIDE MORTGAGE COMPANY,OCEANSIDE MORTGAGE COMPANY,1430
6310,22-3537421,7,MILLENIUM HOME MORTGAGE LLC,"MILLNEIUM HOME MORTGAGE, LLC",766
6311,22-3554558,7,AMERICAN FINANCIAL RESOURCES,AMERICAN FINANCIAL RESOURCES,24162
6312,22-3603829,7,ABSOLUTE HOME MORTGAGE CORP,ABSOLUTE HOME MORTGAGE CORPORA,2459
6313,22-3626334,7,KWIK MORTGAGE CORPORATION,KWIK MORTGAGE CORPORATION,358
6314,22-3626426,7,"ADVISORS MORTGAGE GROUP, LLC","ADVISORS MORTGAGE GROUP, LLC",2040
6315,22-3665409,7,ATLANTIC HOME LOANS INC.,"ATLANTIC HOME LOANS, INC.",2137
6316,22-3682843,7,FIRST HALLMARK MORTGAGE CORP,FIRST HALLMARK MORTGAGE CORP,365
6317,22-3753355,7,ATLANTIC PACIFIC MORTGAGE CORP,ATLANTIC PACIFIC MORTGAGE CORP,1202
6318,22-3887207,7,"NEWDAY FINANCIAL, LLC","NEW DAY FINANCIAL, LLC",55686
6319,22-3932984,7,VINSON MORTGAGE SERVICES,VINSON MORTGAGE GROUP,1065
6320,23-2438194,7,HAMILTON NATIONAL MORTGAGE COM,HAMILTON NATIONAL MORTGAGE COM,561
