,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
5362,0000064332,5,ALPINE CU,ALPINE CREDIT UNION,140
5363,0000064342,5,CREDIT UNION DENVER,CREDIT UNION OF DENVER,387
5364,0000064361,5,TRADESMEN CU,TRADESMEN COMMUNITY CREDIT UNI,48
5365,0000064380,5,DES MOINES METRO CU,DES MOINES METRO CREDIT UNION,62
5366,0000064408,5,VUE CMNTY CU,VUE COMMUNITY CREDIT UNION,71
5367,0000064418,5,VERIDIAN CU,VERIDIAN CREDIT UNION,6692
5368,0000064441,5,HEARTLAND CU,HEARTLAND CREDIT UNION,419
5369,0000064471,5,DUTRAC CMNTY CU,DUTRAC COMMUNITY CU,342
5370,0000064482,5,UNCLE CU,UNCLE CREDIT UNION,158
5371,0000064503,5,DOW GREAT WESTERN CU,DOW GREAT WESTERN CREDIT UNION,8
5372,0000064515,5,PREMIER CMNTY CU,PREMIER COMMUNITY CREDIT UNION,53
5373,0000064531,5,ALTA VISTA CU,ALTA VISTA CREDIT UNION,46
5374,0000064546,5,ILWU CU,ILWU CREDIT UNION,65
5375,0000064598,5,ALABAMA ST EMPL CU,ALABAMA STATE EMPLOYEES CU,127
5376,0000064606,5,LEHIGH VALLEY EDUCATORS CU,LEHIGH VALLEY EDUCATORS CU,130
5377,0000064706,5,STAR CHOICE CU,STAR CHOICE CREDIT UNION,45
5378,0000064759,5,DEL NORTE CU,DEL NORTE CREDIT UNION,137
5379,0000064766,5,MERCO CU,MERCO CREDIT UNION,20
5380,0000064778,5,PUBLIC SVC EMPL CU,PUBLIC SERVICE CREDIT UNION,1675
5381,0000064834,5,CALIFORNIA LITHUANIAN CU,CALIFORNIA LITHUANIAN CU,22
5382,0000064835,5,PACIFIC POSTAL CU,PACIFIC POSTAL CREDIT UNION,25
5383,0000064880,5,COMMUNITY CHOICE CU,COMMUNITY CHOICE CREDIT UNION,408
5384,0000064884,5,PPL GOLD CU,PPL GOLD CREDIT UNION,206
5385,0000064886,5,ALLIANT CU,ALLIANT CREDIT UNION,82
5386,0000064893,5,UNIVERSAL CITY STUDIOS CU,UNIVERSAL CITY STUDIOS CU,74
5387,0000064896,5,UTILITIES EMPL CU,UTILITIES EMPLOYEES CREDIT UNI,541
5388,0000064913,5,COORS CU,COORS CREDIT UNION,556
5389,0000064920,5,I S U CU,ISU CREDIT UNION,199
5390,0000064970,5,UNIVERSAL 1 CU,UNIVERSAL 1 CREDIT UNION,177
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
5391,0000064972,5,PEGASUS CMNTY CU,PEGASUS COMMUNITY CREDIT UNION,10
5392,0000065003,5,GAS & ELEC CU,GAS AND ELECTRIC CREDIT UNION,30
5393,0000065013,5,HEALTHCARE FIRST CU,HEALTHCARE FIRST CREDIT UNION,29
5394,0000065032,5,OKLAHOMA EMPL CU,OKLAHOMA EMPLOYEES CREDIT UNIO,797
5395,0000065059,5,NIKKEI CU,NIKKEI CREDIT UNON,23
5396,0000065063,5,NOVATION CU,NOVATION CREDIT UNION,292
5397,0000065078,5,COMMUNITY CHOICE CU,COMMUNITY CHOICE CREDIT UNION,642
5398,0000065082,5,SUNWEST EDUCATIONAL CU,SUNWEST EDUCATIONAL CREDIT UNI,169
5399,0000065088,5,HOLY ROSARY REGIONAL CU,HOLY ROSARY CU,340
5400,0000065138,5,RIVERSET CU,RIVERSET CREDIT UNION,388
5401,0000065150,5,DES MOINES POLICE OFFICERS C,DES MOINES POLICE OFFICERS' CU,45
5402,0000065282,5,ENVISTA CU,ENVISTA CREDIT UNION,1017
5403,0000065291,5,BUTLER ARMCO EMPL CU,BUTLER ARMCO EMP. CREDIT UNION,595
5404,0000065299,5,KEYPOINT CU,KEYPOINT CREDIT UNION,132
5405,0000065323,5,UNITED HEALTH CU,UNITED HEALTH CREDIT UNION,8
5406,0000065378,5,MID AMER CU,MID AMERICAN CREDIT UNION,437
5407,0000065398,5,FIRST NE EDUCATORS EMPL GRP CU,FIRST NEBR EDUCATORS CREDIT UN,173
5408,0000065421,5,HEALTHCARE ASSC CU,HEALTHCARE ASSOC. CREDIT UNION,336
5409,0000065464,5,ECO CU,ECO CREDIT UNION,60
5410,0000065491,5,MEMBERS FIRST CU,MEMBERS FIRST CREDIT UNION,270
5411,0000065503,5,MUNICIPAL EMPL CU OF OK,MUNICIPAL EMPLOYEES CREDIT UNI,256
5412,0000065513,5,STATE EMPL CU,STATE EMPLOYEES CREDIT UNION,178
5413,0000065565,5,CEDAR FALLS CMNTY CU,CEDAR FALLS COMMUNITY CU,137
5414,0000065595,5,AMERICAN 1 CU,AMERICAN 1 CREDIT UNION,288
5415,0000065597,5,CREDIT UNION OF NJ,CREDIT UNION OF NEW JERSEY,222
5416,0000065644,5,RIVERMARK CMNTY CU,RIVERMARK COMMUNITY CU,931
5417,0000065656,5,MISSOURI CU,MISSOURI CREDIT UNION,826
5418,0000065728,5,CONNECTICUT ST EMPL CU,CSE CREDIT UNION INC,812
5419,0000065735,5,CATHOLIC & CMNTY CU,CATHOLIC & COMMUNITY CREDIT UN,26
5420,0000065746,5,DEXTER CU,DEXTER CREDIT UNION,19
5421,0000065775,5,NORTHERN CO CU,NORTHERN COLORADO CREDIT UNION,16
5422,0000065788,5,WESTERRA CU,WESTERRA CREDIT UNION,2160
5423,0000065856,5,OREGON CMNTY CU,OREGON COMMUNITY CREDIT UNION,186
5424,0000065861,5,PEOPLES CU,PEOPLES CREDIT UNION,501
5425,0000065912,5,NORTHWEST GA CU,NORTHWEST GEORGIA CREDIT UNION,23
5426,0000065956,5,PREMIER CU,PREMIER CREDIT UNION,41
5427,0000066012,5,COMMUNITY CHOICE CU,CCCU,14
5428,0000066116,5,TUCSON OLD PUEBLO CU,TUCSON OLD PUEBLO CU,23
5429,0000066142,5,ANIMAS CU,ANIMAS CREDIT UNION,4
5430,0000066149,5,GUADALUPE CU,GUADALUPE CREDIT UNION,78
5431,0000066157,5,CREDIT UNION 1,CREDIT UNION 1,1433
5432,0000066158,5,TRUMARK FNCL CU,TRUMARK FINANCIAL CREDIT UNION,1442
5433,0000066258,5,SELF-HELP CU,SELF HELP CREDIT UNION,873
5434,0000066268,5,MEMBERSOWN CU,MEMBERSOWN CREDIT UNION,12
5435,0000066270,5,ARCHER CO-OP CU,ARCHER COOP CREDIT UNION,54
5436,0000066324,5,WEYCO CMNTY CU,WEYCO COMMUNITY CREDIT UNION,41
5437,0000066327,5,CREDIT UNION OF TX,CREDIT UNION OF TEXAS,1246
5438,0000066328,5,WRIGHT-PATT CU,"WRIGHT-PATT CREDIT UNION, INC.",3619
5439,0000066330,5,STATE EMPL CU OF MD,STATE EMPLOYEES CREDIT UNION,2720
5440,0000066331,5,SOUND CU,SOUND CREDIT UNION,944
5441,0000066333,5,DESTINATIONS CU,DESTINATIONS CREDIT UNION,6
5442,0000066334,5,CHICOPEE MUNI EMPL CU,CHICOPEE MUNICIPAL EMP CR UN,19
5443,0000066337,5,INDUSTRIAL CU OF WHATCOM CTY,INDUSTRIAL CREDIT UNION,141
5444,0000066343,5,PROVIDENT CU,PROVIDENT CREDIT UNION,1400
5445,0000066346,5,RIVER WKS CU,RIVER WORKS CREDIT UNION,116
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
5446,0000066349,5,SALAL CU,SALAL CREDIT UNION,408
5447,0000066350,5,BROTHERHOOD CU,BROTHERHOOD CREDIT UNION,44
5448,0000066351,5,TELCO PLUS CU,TELCO PLUS CREDIT UNION,48
5449,0000066353,5,BRAZOS VALLEY SCHOOLS CU,BRAZOS VALLEY SHCOOLS CREDIT U,269
5450,0000066357,5,DELTA CMNTY CU,DELTA COMMUNITY CREDIT UNION,4969
5451,0000066359,5,FIRST NORTHERN CU,FIRST NORTHERN CREDIT UNION,405
5452,0000066364,5,METRO CU,METRO CREDIT UNION,1738
5453,0000066365,5,ALIGN CU,ALIGN CREDIT UNION,593
5454,0000066369,5,ENERGY CU,ENERGY CREDIT UNION,9
5455,0000066370,5,SCOTT CU,SCOTT CREDIT UNION,863
5456,0000066373,5,WHATCOM EDUC CU,WHATCOM EDUCATIONAL CREDIT UNI,1321
5457,0000066374,5,SOUTHBRIDGE CU,SOUTHBRIDGE CREDIT UNION,115
5458,0000066376,5,PATHWAYS FNCL CU,PATHWAYS FINANCIAL CREDIT UNIO,399
5459,0000066388,5,TAYLOR CU,TAYLOR CREDIT UNION,88
5460,0000066399,5,HARBORSTONE CU,HARBORSTONE CREDIT UNION,93
5461,0000066408,5,AURORA CU,AURORA CREDIT UNION,89
5462,0000066423,5,FIREFIGHTERS CU,FIREFIGHTERS CREDIT UNION,185
5463,0000066424,5,PCM CU,PCM CREDIT UNION,281
5464,0000066430,5,VALLEY CMNTY CU,VALLEY COMMUNTIES C.U.,355
5465,0000066437,5,WINNEBAGO CMNTY CU,WINNEBAGO COMMUNITY CREDIT UNI,127
5466,0000066448,5,EDUCATORS CU,EDUCATORS CREDIT UNION,2854
5467,0000066449,5,PRIME FNCL CU,PRIME FINACIAL CREDIT UNION,218
5468,0000066479,5,WORKERS CU,WORKERS CREDIT UNION,1020
5469,0000066492,5,UNIVERSITY OF WI CU,UW CREDIT UNION,4659
5470,0000066529,5,GOVERNMENTAL EMPL CU,GOVERNMENTAL EMPLOYEES CREDIT,151
5471,0000066538,5,CONNEXUS CU,CONNEXUS CREDIT UNION,1144
5472,0000066555,5,NORTHWESTERN MUT CU,NORTHWESTERN MUTUAL CU,131
5473,0000066584,5,CALIFORNIA COAST CU,CALIFORNIA COAST CREDIT UNION,2482
5474,0000066585,5,POINT BREEZE CU,POINT BREEZE CREDIT UNION,287
5475,0000066593,5,FIRST PRIORITY CU,FIRST PRIORITY CREDIT UNION,59
5476,0000066594,5,GREENWOOD CU,GREENWOOD CREDIT UNION,567
5477,0000066595,5,COVENTRY CU,COVENTRY CREDIT UNION,455
5478,0000066597,5,POLISH NAT CU,POLISH NATIONAL CREDIT UNION,412
5479,0000066638,5,GUARDIAN CU,GUARDIAN CU,853
5480,0000066642,5,COMMUNITY FIRST CU,COMMUNITY FIRST CREDIT UNION,5138
5481,0000066652,5,PROSPERA CU,PROSPERA CU,264
5482,0000066657,5,KIMCENTRAL CU,CENTRALALLIANCE CREDIT UNION,72
5483,0000066675,5,APPLETREE CU,APPLETREE CREDIT UNION,205
5484,0000066699,5,LEOMINSTER CU,LEOMINSTER CREDIT UNION,494
5485,0000066703,5,WESCOM CENTRAL CU,WESCOM CENTRAL CREDIT UNION,2437
5486,0000066705,5,TRANSWEST CU,TRANSWEST CREDIT UNION,138
5487,0000066706,5,MEMBERS PLUS CU,MEMBERS PLUS CREDIT UNION,160
5488,0000066707,5,SOUTHERN LAKES CU,SOUHTERN LAKES CREDIT UNION,81
5489,0000066710,5,HEARTLAND CU,HEARTLAND CREDIT UNION,400
5490,0000066731,5,FOX CMNTY CU,FOX COMMUNITIES CREDIT UNION,2461
5491,0000066733,5,NEW BEDFORD CU,NEW BEDFORD CREDIT UNION,65
5492,0000066734,5,NORTH COAST CU,NORTH COAST CREDIT UNION,214
5493,0000066742,5,WESTCONSIN CU,WESTCONSIN CREDIT UNION,2967
5494,0000066751,5,LANDMARK CU,LANDMARK CREDIT UNION,5253
5495,0000066752,5,MARINE CU,MARINE CREDIT UNION,2271
5496,0000066760,5,PREMIER FNCL CU,PREMIER FINANCIAL CREDIT UNION,147
5497,0000066777,5,CITIZENSFIRST CU,"VERVE, A CREDIT UNION",1635
5498,0000066787,5,MUNICIPAL EMPL CU OF BALTIMORE,MUNICIPAL EMPLOYEES CR UNION,469
5499,0000066788,5,SAN JOAQUIN PWR EMPL CU,SAN JOAQUIN POWER EMPLOYEES CR,39
5500,0000066818,5,FIRST CMNTY CU,FIRST COMMUNITY CREDIT UNION,866
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
5501,0000066819,5,ATHOL CU,ATHOL CREDIT UNION,153
5502,0000066824,5,FREEDOM CU,FREEDOM CREDIT UNION,530
5503,0000066827,5,ABBEY CU,"ABBEY CREDIT UNION, INC",64
5504,0000066832,5,HEALTH CARE CU,HEALTH CARE CREDIT UNION,17
5505,0000066834,5,ROYAL CU,ROYAL CREDIT UNION,3917
5506,0000066835,5,DAY AIR CU,DAY AIR CREDIT UNION,252
5507,0000066836,5,VIRGINIA CU,"VIRGINIA CREDIT UNION, INC",2889
5508,0000066840,5,CODE CU,CODE CREDIT UNION,99
5509,0000066841,5,NUMERICA CU,NUMERICA CREDIT UNION,1630
5510,0000066844,5,CLOVERBELT CU,CLOVERBELT CREDIT UNION,197
5511,0000066847,5,EAGLE CMNTY CU,EAGLE COMMUNITY CREDIT UNION,6
5512,0000066848,5,COVANTAGE CU,COVANTAGE CREDIT UNION - ANTIG,4116
5513,0000066849,5,HARBOR CU,HARBOR CREDIT UNION,164
5514,0000066851,5,UNISON CU,UNISON CREDIT UNION,187
5515,0000066854,5,WNC COMMUNITY CU,WNC COMMUNITY CREDIT UNION,72
5516,0000066865,5,CAPITAL CU,CAPITAL CREDIT UNION,2417
5517,0000066872,5,KOHLER CU,KOHLER CREDIT UNION,1115
5518,0000066884,5,DANE CTY CU,DANE COUNTY CREDIT UNION,401
5519,0000066886,5,TENNESSEE CU,THE TENNESSEE CREDIT UNION,60
5520,0000066924,5,DBA VALLEYSTAR CREDIT UNION,VALLEYSTAR CREDIT UNION,98
5521,0000066929,5,RICHMOND POSTAL CU,RICHMOND POSTAL CREDIT UNION,2
5522,0000066956,5,NORTHERN STAR CU,NORTHERN STAR CREDIT UNION,24
5523,0000066965,5,BEACON CU,BEACON CREDIT UNION,5
5524,0000066973,5,DOMINION CU,DOMINION CREDIT UNION,143
5525,0000066983,5,CO OP CU,CO-OP CREDIT UNION,463
5526,0000066992,5,PARKER CMNTY CU,PARKER COMMUNITY CREDIT UNION,135
5527,0000066998,5,BLACKHAWK CMNTY CU,BLACKHAWK COMMUNITY CREDIT UN,687
5528,0000067000,5,BROKAW CU,BROKAW CREDIT UNION,68
5529,0000067012,5,1ST CMNTY CU,1ST COMMUNITY CREDIT UNION,193
5530,0000067017,5,NEW CU,N.E.W. CREDIT UNION,226
5531,0000067021,5,NORTHEAST CMNTY CU,NORTHEAST COMMUNITY CREDIT UNI,181
5532,0000067068,5,HERCULES CU,HERCULES CREDIT UNION,43
5533,0000067132,5,UTAH PWR CU,UTAH POWER CREDIT UNION,188
5534,0000067146,5,NEBO CU,NEBO CREDIT UNION,23
5535,0000067147,5,PACIFIC HORIZON CU,PACIFIC HORIZON CREDIT UNION,12
5536,0000067153,5,MEMBERS FIRST CU,MEMBERS FIRST CREDIT UNION,19
5537,0000067173,5,SUPERIOR CHOICE CU,SUPERIOR CHOICE CREDIT UNION,1572
5538,0000067176,5,FOND DU LAC CU,FOND DU LAC CREDIT UNION,93
5539,0000067178,5,ACCESS CMNTY CU,ACCESS COMMUNITY CREDIT UNION,60
5540,0000067181,5,FOOTHILLS CU,FOOTHILLS CREDIT UNION,32
5541,0000067187,5,TECU CU,TECU CREDIT UNION,116
5542,0000067190,5,SUMMIT CU,SUMMIT CREDIT UNION,6366
5543,0000067195,5,ARSENAL CU,ARSENAL CREDIT UNION,35
5544,0000067201,5,WHITE RIVER CU,WHITE RIVER CREDIT UNION,24
5545,0000067214,5,FIRST CMNTY CU,FIRST COMMUNITY CREDIT UNION,147
5546,0000067222,5,STATE CU,THE STATE CREDIT UNION,71
5547,0000067226,5,CREDIT UNION ROCKIES,CREDIT UNION OF THE ROCKIES,130
5548,0000067238,5,GLACIER HILLS CU,GLACIER HILLS CREDIT UNION,93
5549,0000067248,5,UNITEDONE CU,UNITEDONE CREDIT UNION,514
5550,0000067252,5,ALABAMA TEACHERS CU,ALABAMA TEACHERS CREDIT UNION,321
5551,0000067262,5,NORTHWEST PLUS CU,NORTHWEST PLUS CREDIT UNION,298
5552,0000067264,5,HORIZON CU,HORIZON CREDIT UNION,716
5553,0000067269,5,RHODE ISLAND CU,RHODE ISLAND CREDIT UNION,429
5554,0000067270,5,WESTERLY CMNTY CU,WESTERLY COMMUNITY CU,263
5555,0000067278,5,PAWTUCKET CU,PAWTUCKET CREDIT UNION,2053
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
5556,0000067290,5,COMMUNITY FIRST CU OF FL,COMMUNITY FIRST CU OF FL,1028
5557,0000067297,5,SPACE COAST CU,SPACE COAST CREDIT UNION,2986
5558,0000067300,5,FLORIDA DOT CU,FL DEPT OF TRANSPORTATION CU,1
5559,0000067316,5,ALIVE CU,ALIVE CREDIT UNION,13
5560,0000067319,5,CENTRAL FL POSTAL CU,CENTRAL FLORIDA POSTAL CU,19
5561,0000067329,5,ENVISION CU,ENVISION CREDIT UNION,258
5562,0000067330,5,MIAMI POSTAL SVC CU,MIAMI POSTAL SERVICE CR UNION,21
5563,0000067332,5,SUN CU,SUN CREDIT UNION,25
5564,0000067342,5,CONNECT CU,CONNECT CREDIT UNION,11
5565,0000067344,5,INSIGHT CU,INSIGHT CREDIT UNION,10
5566,0000067347,5,BRIGHTSTAR CU,BRIGHTSTAR CREDIT UNION,127
5567,0000067348,5,UNIVERSITY CU,UNIVERSITY CREDIT UNION,3
5568,0000067352,5,JEANNE D'ARC CU,JEANNE D'ARC CREDIT UNION,1677
5569,0000067367,5,CGR CU,CGR CREDIT UNION,50
5570,0000067388,5,MUTUAL SVG CU,MUTUAL SAVINGS CREDIT UNION,31
5571,0000067389,5,ATLANTA POSTAL CU,ATLANTA POSTAL CREDIT UNION,547
5572,0000067390,5,GEORGIAS OWN CU,GEORGIA'S OWN CREDIT UNION,1729
5573,0000067394,5,MEMBERS UNITED CU,MEMBERS UNITED CREDIT UNION,11
5574,0000067399,5,HEALTH CTR CU,HEALTH CENTER CREDIT UNION,41
5575,0000067428,5,PUBLIC EMPL CU,PUBLIC EMPLOYEES CREDIT UNION,283
5576,0000067443,5,FOCUS CU,FOCUS CREDIT UNION,26
5577,0000067444,5,PRIORITY ONE CU OF FL,PRIORITYONE CREDIT UNION OF FL,26
5578,0000067452,5,TEXAS HEALTH CU,TEXAS HEALTH CREDIT UNION,100
5579,0000067465,5,TEXAS BAY AREA CU,TEXAS BAY AREA CREDIT UNION,375
5580,0000067470,5,AMERICA'S CU,AMERICA'S CREDIT UNION,74
5581,0000067481,5,SOUTHERN MA CU,SOUTHERN MASS CREDIT UNION,127
5582,0000067494,5,EDUCATION CU,EDUCATION CREDIT UNION,124
5583,0000067507,5,PRESTIGE CMNTY CU,PRESTIGE COMMUNITY CREDIT UNIO,25
5584,0000067508,5,MEMBERS CHOICE CU,MEMBERS CHOICE CREDIT UNION,681
5585,0000067517,5,METRO MEDICAL CU,METRO MEDICAL CREDIT UNION,12
5586,0000067521,5,GUARDIANS CU,GUARDIANS CREDIT UNION,72
5587,0000067532,5,FORT WORTH CITY CU,FORT WORTH CITY CREDIT UNION,111
5588,0000067535,5,DATCU CU,DATCU CREDIT UNION,804
5589,0000067538,5,MEMBERS FIRST CU,MEMBERSFIRST CREDIT UNION,95
5590,0000067541,5,LIBERTY BAY CU,LIBERTY BAY CREDIT UNION,339
5591,0000067544,5,BAYLOR HEALTH CARE SYS CU,BAYLOR HEALTH CARE SYSTEM CU,4
5592,0000067550,5,SOUTHWEST 66 CU,SOUTHWEST 66 CREDIT UNION,50
5593,0000067554,5,POSTEL FAM CU,POSTEL FAMILY CREDIT UNION,29
5594,0000067558,5,COMMUNITY CU OF LYNN,COMMUNITY CREDIT UNION OF LYNN,120
5595,0000067559,5,EVERETT CU,EVERETT CREDIT UNION,24
5596,0000067576,5,COOPERATIVE TEACHERS CU,COOP TEACHERS CREDIT UNION,53
5597,0000067583,5,CTECU,CTECU,8
5598,0000067592,5,WEST TX EDUC CU,WEST TEXAS EDUCATORS CU,29
5599,0000067599,5,ALLCOM CU,ALLCOM CREDIT UNION,42
5600,0000067605,5,ST ANNES CU OF FALL RIVER,ST ANNES CREDIT UNION OF FR,1119
5601,0000067609,5,FIRST BASIN CU,FIRST BASIN CREDIT UNION,130
5602,0000067611,5,EDUCATORS CU,EDUCATORS CREDIT UNION,56
5603,0000067619,5,FIRST COMMUNITY CU,FIRST COMMUNITY CREDIT UNION,4307
5604,0000067625,5,SCHLUMBERGER EMPL CU,SCHLUMBERGER EMPLOYEE CREDIT U,170
5605,0000067637,5,INVESTEX CU,INVESTEX CREDIT,15
5606,0000067642,5,MTCU,MTCU,73
5607,0000067644,5,FIRST CENTRAL CU,FIRST CENTRAL CREDIT UNION,150
5608,0000067645,5,SERVICE 1ST CU,SERVICE 1ST CREDIT UNION,2
5609,0000067652,5,FIRST CLASS AMER CU,FIRST CLASS AMERICAN CREDIT UN,42
5610,0000067658,5,MEMBERS FIRST CU,MEMBERS FIRST CREDIT UNION,172
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
5611,0000067664,5,COMMUNITY AMER CU,COMMUNITYAMERICA CREDIT UNION,5128
5612,0000067666,5,TNCONNECT CU,TNCONNECT CREDIT UNION,48
5613,0000067668,5,FLORIDA CENT CU,FLORIDA CENTRAL CREDIT UNION,281
5614,0000067669,5,CITY CU,CITY CREDIT UNION,104
5615,0000067681,5,NEIGHBORHOOD CU,NEIGHBORHOOD CREDIT UNION,390
5616,0000067696,5,HARVARD UNIV EMPL CU,HUECU,584
5617,0000067701,5,GREATER E CU,GREATER EASTERN CREDIT UNION,3
5618,0000067709,5,QUINCY CU,QUINCY CREDIT UNION,419
5619,0000067720,5,US CMNTY CU,US COMMUNITY CREDIT UNION,154
5620,0000067725,5,FIRST CHOICE CU,FIRST CHOICE CREDIT UNION,59
5621,0000067739,5,MISSOURI ELECT CO-OP CU,MECE CREDIT UNION,61
5622,0000067746,5,PREMIER SOURCE CU,PREMIER SOURCE CREDIT UNION,88
5623,0000067747,5,SCENIC COMMUNITY CREDIT UNION,SCENIC COMMUNITY CREDIT UNION,44
5624,0000067748,5,HERITAGE SOUTH CMNTY CU,HERITAGE SOUTH COMMUNITY CREDI,110
5625,0000067761,5,EAST TX PROFESSIONAL CU,EAST TEXAS PROFESSIONAL C.U.,582
5626,0000067774,5,WEST VA CENTRAL CU,WEST VIRGINIA CENTRAL CREDIT U,119
5627,0000067778,5,CITY EMPL CU,CITY EMPLOYEES CREDIT UNION,76
5628,0000067781,5,SEAPORT CU,SEAPORT CREDIT UNION,12
5629,0000067802,5,FIRST FINANCIAL CU,FIRST FINANCIAL CREDIT UNION,45
5630,0000067804,5,VANTAGE CU,VANTAGE CREDIT UNION,49
5631,0000067835,5,TRANS TX SW CU,TRANS TEXAS SOUTHWEST,101
5632,0000067836,5,SHARON CU,SHARON CREDIT UNION,491
5633,0000067837,5,BOSTON FRFTRS CU,BOSTON FIREFIGHTERS CREDIT UNI,175
5634,0000067841,5,CITY OF BOSTON CU,CITY OF BOSTON CREDIT UNION,362
5635,0000067864,5,SAINT MARYS CU,ST MARY'S CREDIT UNION,500
5636,0000067865,5,CAPITOL CU,CAPITOL CREDIT UNION,61
5637,0000067875,5,HOLYOKE CU,HOLYOKE CREDIT UNION,354
5638,0000067890,5,LUSO-AMERICAN CU,LUSO AMERICAN CREDIT UNION,70
5639,0000067892,5,WORKMENS CIRCLE CU,WORKMEN'S CIRCLE CREDIT UNION,129
5640,0000067894,5,FALL RIVER MUNI CU,FALL RIVER MUNICIPAL CU,183
5641,0000067895,5,COMMUNITY FIRST CU,COMMUNITY FIRST CREDIT UNION,260
5642,0000067902,5,GREATER SPRINGFIELD CU,GREATER SPRINGFIELD CREDIT,118
5643,0000067911,5,PRIME SOURCE CU,PRIMESOURCE CREDIT UNION,33
5644,0000067921,5,LONG BEACH FIREMENS CU,LONG BEACH FIREMEN'S C.U.,78
5645,0000067922,5,NASHVILLE POST OFF CU,NASHVILLE POST OFFICE CREDIT U,22
5646,0000067927,5,SMART FNCL CU,SMART FINANCIAL CREDIT UNION,712
5647,0000067928,5,EECU,EECU,676
5648,0000067951,5,ALDEN CU,ALDEN CREDIT UNION,224
5649,0000067955,5,ALLIANT CU,ALLIANT CREDIT UNION,2188
5650,0000067959,5,ST JEANS CU,ST. JEAN'S CREDIT UNION,157
5651,0000067970,5,BOWATER EMPL CU,BOWATER EMPLOYEES CREDIT UNION,40
5652,0000067972,5,CORNERSTONE FNCL CU,CORNERSTONE FINANCIAL CREDIT U,66
5653,0000067982,5,OLD HICKORY CU,OLD HICKORY CREDIT UNION,138
5654,0000067984,5,BRIDGEWATER CU,BRIDGEWATER CREDIT UNION,240
5655,0000067993,5,FIVE CTY CU,FIVE COUNTY CREDIT UNION,195
5656,0000067994,5,INDUSTRIAL CU,INDUSTRIAL CREDIT UNION,9
5657,0000068021,5,COMMUNITY RESRC CU,COMMUNITY RESOURCE CREDIT UNIO,300
5658,0000068038,5,EVERGREEN CU,EVERGREEN CREDIT UNION,392
5659,0000068042,5,POWERNET CU,POWERNET CREDIT UNION,34
5660,0000068046,5,NAVEO CU,NAVEO CREDIT UNION,131
5661,0000068048,5,CRESCENT CU,CRESCENT CREDIT UNION,389
5662,0000068053,5,SIERRA CENT CU,SIERRA CENTRAL CREDIT UNION,203
5663,0000068057,5,HOMEFIELD CREDIT UNION,HOMEFIELD CREDIT UNION,137
5664,0000068061,5,SOLARITY CU,SOLARITY CREDIT UNION,860
5665,0000068062,5,AMERICA'S CHRISTIAN CU,AMERICA'S CHRISTIAN CU,16
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
5666,0000068084,5,FIRST SOUTH FNCL CU,FIRST SOUTH FINANCIAL CREDIT U,225
5667,0000068085,5,KNOXVILLE TVA EMPL CU,KNOXVILLE TVA EMPLOYEES CREDIT,1093
5668,0000068095,5,EASTMAN CU,EASTMAN CREDIT UNION,3781
5669,0000068104,5,KINGSPORT PRESS CU,KINGSPORT PRESS CREDIT UNION,25
5670,0000068137,5,MASS BAY CU,MASS BAY CREDIT UNION,239
5671,0000068138,5,FIRST KINGSPORT CU,FIRST KINGSPORT CREDIT UNION,38
5672,0000068148,5,ELECTRIC SVC CU,ELECTRIC SERVICE CREDIT UNION,16
5673,0000068172,5,LIFEWAY CU,LIFEWAY CREDIT UNION,40
5674,0000068186,5,COLUMBIA CMNTY CU,COLUMBIA CREDIT UNION,1576
5675,0000068187,5,BAXTER CU,BAXTER CREDIT UNION,7341
5676,0000068196,5,RED CANOE CU,RED CANOE CREDIT REPORT,849
5677,0000068203,5,SPOKANE TEACHERS CU,SPOKANE TEACHERS CREDIT UNION,2317
5678,0000068204,5,PUGET SOUND CO-OP CU,PUGET SOUND COOPERATIVE CU,2
5679,0000068210,5,TRIANGLE CU,TRIANGLE CREDIT UNION,597
5680,0000068214,5,NORTHSTAR CU,NORTHSTAR CREDIT UNION,22
5681,0000068215,5,CORPORATE AMER FAM CU,CORPORATE AMERICA FAMILY CU,535
5682,0000068219,5,NORTHEAST CU,NORTHEAST CREDIT UNION,1465
5683,0000068222,5,MILL TOWN CU,MILL TOWN CREDIT UNION,2
5684,0000068223,5,QUALSTAR CU,QUALSTAR CREDIT UNION,588
5685,0000068225,5,TECH CU,TECH CREDIT UNION,228
5686,0000068227,5,WESTSTAR CU,WESTSTAR CREDIT UNION,76
5687,0000068229,5,TACOMA LONGSHOREMEN CU,TACOMA LONGSHOREMEN CU,9
5688,0000068237,5,GLOBAL CU,GLOBAL CREDIT UNION,494
5689,0000068239,5,HAPO CMNTY CU,HAPO CCU MORTGAGE DIVISION,750
5690,0000068240,5,MINNEQUA WORKS CU,MINNEQUA WORKS CREDIT UNION,8
