,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
5127,0000063116,5,TELCOMM CU,TELCOMM CREDIT UNION,45
5128,0000063122,5,WELD SCH CU,WELD SCHOOLS CREDIT UNION,91
5129,0000063133,5,UNIVERSITY CU,UNIVERSITY CREDIT UNION,412
5130,0000063189,5,WHITE EAGLE CU,WHITE EAGLE CREDIT UNION,178
5131,0000063194,5,IDAHO CENT CU,IDAHO CENTRAL CREDIT UNION,11694
5132,0000063196,5,SELCO CMNTY CU,SELCO COMMUNITY CREDIT UNION,183
5133,0000063201,5,FRONTIER CMNTY CU,FRONTIER COMMUNITY CREDIT UNIO,145
5134,0000063218,5,TELCO TRIAD CMNTY CU,TELCO TRIAD COMMUNITY CU,70
5135,0000063249,5,HEALTH CARE FAMILY CU,HEALTH CARE FAMILY CREDIT UNIO,51
5136,0000063250,5,ALLEGIANCE CU,ALLEGIANCE CREDIT UNION,318
5137,0000063262,5,BAY CU,BAY CREDIT UNION,40
5138,0000063268,5,ASCENTRA CU,ASCENTRA CREDIT UNION,1442
5139,0000063272,5,GRANITE ST CU,GRANITE STATE CREDIT UNION,620
5140,0000063283,5,MERITRUST CU,MERITRUST CREDIT UNION,1076
5141,0000063289,5,MOTOR CITY CO-OP CU,MOTOR CITY CO-OP CREDIT UNION,294
5142,0000063300,5,SKYWARD CU,SKYWARD CREDIT UNION,594
5143,0000063315,5,NW PRIORITY CU,NW PRIORITY CREDIT UNION,163
5144,0000063342,5,LOCAL CU,THE LOCAL CREDIT UNION,27
5145,0000063375,5,BAY AREA CU,BAY AREA CREDIT UNION,61
5146,0000063389,5,COMMUNITY FNCL CU,COMMUNITY FINANCIAL CREDIT UN,75
5147,0000063411,5,CU CMNTY CU,CU COMMUNITY CREDIT UNION,83
5148,0000063425,5,CAROLINA POSTAL CU,CAROLINA POSTAL CREDIT UNION,9
5149,0000063440,5,UNITUS CMNTY CU,UNITUS COMMUNITY CREDIT UNION,1531
5150,0000063447,5,COMMUNITY CU,COMMUNITY CREDIT UNION,27
5151,0000063532,5,ATOMIC EMPL CU,"ATOMIC CREDIT UNION, INC.",314
5152,0000063541,5,MID ILLINI CU,MID-ILLINI CREDIT UNION,65
5153,0000063545,5,TELCO CMNTY CU,TELCO COMMUNITY CREDIT UNION,375
5154,0000063584,5,MUTUAL CU,MUTUAL CREDIT UNION,266
5155,0000063597,5,UNITED CU,UNITED CREDIT UNION,268
5156,0000063602,5,LINN AREA CU,LINN AREA CREDIT UNION,392
5157,0000063606,5,GOETZ CU,GOETZ CREDIT UNION,43
5158,0000063614,5,CHAMPION AL EMPL CU,CHAMPION COMMUNITY CREDIT UNIO,43
5159,0000063637,5,NAVIGATOR CU,NAVIGATOR CREDIT UNION,254
5160,0000063639,5,MINNCO CU,MINNCO CREDIT UNION,142
5161,0000063648,5,ERIE CMNTY CU,ERIE COMMUNITY CREDIT UNION,15
5162,0000063716,5,LAND OF LINCOLN CU,LAND OF LINCOLN CREDIT UNION,165
5163,0000063757,5,LIBERTY FIRST CU,LIBERTY FIRST CREDIT UNION,976
5164,0000063783,5,MEMBERS CHOICE CU,MEMBERS CHOICE CREDIT UNION,9
5165,0000063789,5,ALLIANCE CU,ALLIANCE CREDIT UNION,173
5166,0000063799,5,ANDIGO CREDIT UNION,ANDIGO,742
5167,0000063805,5,CHRISTIAN FNCL CU,CHRISTIAN FINANCIAL CU,251
5168,0000063828,5,CPORT CU,CPORT CREDIT UNION,147
5169,0000063829,5,SAINT MARYS BK CU,ST MARY'S BAK CU,1630
5170,0000063832,5,TRUWEST CU,TRUWEST CREDIT UNION,816
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
5171,0000063834,5,JEFFERSON CTY EMPL CU,JEFFERSON CREDIT UNION,21
5172,0000063923,5,ONE CU,ONE CREDIT UNION,85
5173,0000063932,5,1ST MIDAMERICA CU,1ST MIDAMERICA CREDIT UNION,476
5174,0000063958,5,1ST UNITED SVC CU,1ST UNITED SERVICES CU,460
5175,0000064029,5,SANTA CRUZ CMNTY CU,SANTA CRUZ COMMUNITY CREDIT UN,59
5176,0000064037,5,POWER CU,POWER CREDIT UNION,29
5177,0000064049,5,DUPACO CMNTY CU,DUPACO COMMUNITY CREDIT UNION,2366
5178,0000064059,5,BENTON CTY SCH CU,BENTON COUNTY SCHOOLS CU,11
5179,0000064070,5,UKRAINIAN FUTURE CU,UKRAINIAN FUTURE CREDIT UNION,40
5180,0000064084,5,MAZUMA CU,MAZUMA CREDIT UNION,1044
5181,0000064103,5,USAGENCIES CU,USAGENCIES CREDIT UNION,70
5182,0000064110,5,ARAPAHOE CU,ARAPAHOE CREDIT UNION,144
5183,0000064122,5,VALLEY OAK CU,VALLEY OAK CREDIT UNION,20
5184,0000064131,5,PENNSYLVANIA ST EMPL CU,PA STATE EMPLOYEES C U,3676
5185,0000064144,5,WORCESTER CU,WORCESTER CREDIT UNION,23
5186,0000064166,5,DBA MAPS CU,MARION & POLK SCHOOLS CU,501
5187,0000064168,5,HEARTLAND CU,HEARTLAND CREDIT UNION,80
5188,0000064169,5,VALLEY CU,VALLEY CREDIT UNION,11
5189,0000064171,5,UNIVERSITY CU,UNIVERSITY CREDIT UNION,140
5190,0000064199,5,CONSERVATION EMPL CU,CONSERVATION EMP. CREDIT UNION,53
5191,0000064203,5,GREATER IA CU,GREATER IOWA CREDIT UNION,650
5192,0000064231,5,FIRST CLASS CMNTY CU,FIRST CLASS COMMUNITY CREDIT U,62
5193,0000064271,5,PREMIER CU,PREMIER CREDIT UNION,480
5194,0000064275,5,PUBLIC SVC CU,PUBLIC SERVICE CREDIT UNION,71
5195,0000064283,5,RIVER REGION CU,RIVER REGION CREDIT UNION,174
5196,0000064287,5,FINANCIAL ONE CU,FINANCIAL ONE CREDIT UNION,71
5197,0000064332,5,ALPINE CU,ALPINE CREDIT UNION,119
5198,0000064342,5,CREDIT UNION DENVER,CREDIT UNION OF DENVER,352
5199,0000064361,5,TRADESMEN CU,TRADESMEN COMMUNITY CREDIT UNI,40
5200,0000064380,5,DES MOINES METRO CU,DES MOINES METRO CREDIT UNION,48
5201,0000064408,5,VUE CMNTY CU,VUE COMMUNITY CREDIT UNION,74
5202,0000064418,5,VERIDIAN CU,VERIDIAN CREDIT UNION,7326
5203,0000064441,5,HEARTLAND CU,HEARTLAND CREDIT UNION,387
5204,0000064471,5,DUTRAC CMNTY CU,DUTRAC COMMUNITY CU,461
5205,0000064482,5,UNCLE CU,UNCLE CREDIT UNION,212
5206,0000064503,5,DOW GREAT WESTERN CU,DOW GREAT WESTERN CREDIT UNION,9
5207,0000064515,5,PREMIER CMNTY CU,PREMIER COMMUNITY CREDIT UNION,69
5208,0000064531,5,ALTA VISTA CU,ALTA VISTA CREDIT UNION,27
5209,0000064546,5,ILWU CU,ILWU CREDIT UNION,75
5210,0000064598,5,ALABAMA ST EMPL CU,ALABAMA STATE EMPLOYEES CU,164
5211,0000064606,5,LEHIGH VALLEY EDUCATORS CU,LEHIGH VALLEY EDUCATORS CU,132
5212,0000064706,5,STAR CHOICE CU,STAR CHOICE CREDIT UNION,69
5213,0000064759,5,DEL NORTE CU,DEL NORTE CREDIT UNION,181
5214,0000064766,5,MERCO CU,MERCO CREDIT UNION,41
5215,0000064778,5,PUBLIC SVC EMPL CU,PUBLIC SERVICE CREDIT UNION,1469
5216,0000064834,5,CALIFORNIA LITHUANIAN CU,CALIFORNIA LITHUANIAN CU,23
5217,0000064835,5,PACIFIC POSTAL CU,PACIFIC POSTAL CREDIT UNION,24
5218,0000064880,5,COMMUNITY CHOICE CU,COMMUNITY CHOICE CREDIT UNION,342
5219,0000064884,5,GOLD CU,GOLD CREDIT UNION,152
5220,0000064886,5,ALLIANT CU,ALLIANT CREDIT UNION,107
5221,0000064893,5,UNIVERSAL CITY STUDIOS CU,UNIVERSAL CITY STUDIOS CCU,55
5222,0000064896,5,UTILITIES EMPL CU,UTILITIES EMPLOYEES CREDIT UNI,478
5223,0000064913,5,COORS CU,COORS CREDIT UNION,106
5224,0000064920,5,ILLINOIS ST CU,ISU CREDIT UNION,199
5225,0000064970,5,UNIVERSAL 1 CU,UNIVERSAL 1 CREDIT UNION,230
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
5226,0000065003,5,GAS & ELEC CU,GAS & ELECTRIC CREDIT UNION,25
5227,0000065013,5,HEALTHCARE FIRST CU,HEALTHCARE FIRST CREDIT UNION,22
5228,0000065032,5,OKLAHOMA EMPL CU,OKLAHOMA EMPLOYEES CREDIT UNIO,631
5229,0000065059,5,NIKKEI CU,NIKKEI CREDIT UNION,7
5230,0000065063,5,NOVATION CU,NOVATION CREDIT UNION,333
5231,0000065078,5,COMMUNITY CHOICE CU,COMMUNITY CHOICE CREDIT UNION,706
5232,0000065082,5,SUNWEST EDUCATIONAL CU,SUNWEST EDUCATIONAL CREDIT UNI,145
5233,0000065088,5,HOLY ROSARY REGIONAL CU,HOLY ROSARY CU,301
5234,0000065138,5,RIVERSET CU,RIVERSET CREDIT UNION,323
5235,0000065150,5,DES MOINES POLICE OFFICERS C,DES MOINES POLICE OFFICERS' CU,63
5236,0000065282,5,ENVISTA CU,ENVISTA CREDIT UNION,1074
5237,0000065291,5,BUTLER ARMCO EMPL CU,BUTLER ARMCO EMP. CREDIT UNION,554
5238,0000065299,5,KEYPOINT CU,KEYPOINT CREDIT UNION,207
5239,0000065323,5,UNITED HEALTH CU,UNITED HEALTH CREDIT UNION,13
5240,0000065378,5,MID AMER CU,MID AMERICAN CREDIT UNION,404
5241,0000065398,5,FIRST NE EDUCATORS EMPL GRP CU,FIRST NEBRASKA  CREDIT UNION,154
5242,0000065412,5,1ST ED CU,1ST ED CREDIT UNION,98
5243,0000065421,5,HEALTHCARE ASSC CU,HEALTHCARE ASSOC. CREDIT UNION,359
5244,0000065464,5,ECO CU,ECO CREDIT UNION,65
5245,0000065491,5,MEMBERS FIRST CU,MEMBERS FIRST CREDIT UNION,255
5246,0000065503,5,MUNICIPAL EMPL CU OF OK,MUNICIPAL EMPLOYEES CREDIT UNI,321
5247,0000065513,5,STATE EMPL CU,STATE EMPLOYEES CREDIT UNION,193
5248,0000065565,5,CEDAR FALLS CMNTY CU,CEDAR FALLS COMMUNITY CU,168
5249,0000065578,5,UNITED SVG CU,UNITED SAVINGS CREDIT UNION,94
5250,0000065595,5,AMERICAN 1 CU,AMERICAN 1 CREDIT UNION,315
5251,0000065597,5,CREDIT UNION OF NJ,CREDIT UNION OF NEW JERSEY,315
5252,0000065644,5,RIVERMARK CMNTY CU,RIVERMARK COMMUNITY CU,1250
5253,0000065656,5,MISSOURI CU,MISSOURI CREDIT UNION,1148
5254,0000065728,5,CONNECTICUT ST EMPL CU,"CSE CREDIT UNION, INC.",848
5255,0000065735,5,CATHOLIC & CMNTY CU,CATHOLIC & COMMUNITY CREDIT UN,22
5256,0000065775,5,NORTHERN CO CU,NORTHERN COLORADO CREDIT UNION,21
5257,0000065788,5,WESTERRA CU,WESTERRA CREDIT UNION,2012
5258,0000065856,5,OREGON CMNTY CU,OREGON COMMUNITY CREDIT UNION,121
5259,0000065861,5,PEOPLES CU,PEOPLES CREDIT UNION,533
5260,0000066012,5,COMMUNITY CHOICE CU,COMMUNITY CHOICE CREDIT UNION,15
5261,0000066116,5,TUCSON OLD PUEBLO CU,TUCSON OLD PUEBLO CREDIT UNION,24
5262,0000066130,5,NEW JERSEY LAW & PUBLIC SAFETY,NJ LAW & PUBLIC SAFETY CU,2
5263,0000066142,5,ANIMAS CU,ANIMAS CREDIT UNION,26
5264,0000066149,5,GUADALUPE CU,GUADALUPE CREDIT UNION,82
5265,0000066157,5,CREDIT UNION 1,CREDIT UNION 1,1320
5266,0000066158,5,TRUMARK FNCL CU,TRUMARK FINANCIAL CREDIT UNION,1898
5267,0000066258,5,SELF-HELP CU,SELF-HELP CREDIT UNION,538
5268,0000066268,5,MEMBERSOWN CU,MEMBERSOWN CREDIT UNION,4
5269,0000066270,5,ARCHER CO-OP CU,ARCHER COOP CREDIT UNIO,72
5270,0000066324,5,WEYCO CMNTY CU,WEYCO COMMUNITY CREDIT UNION,42
5271,0000066327,5,CREDIT UNION OF TX,CREDIT UNION OF TEXAS,1511
5272,0000066328,5,WRIGHT-PATT CU,"WRIGHT- PATT CREDIT UNION, INC",2759
5273,0000066330,5,STATE EMPL CU OF MD,STATE EMP CREDIT UNION OF MD,2837
5274,0000066331,5,SOUND CU,SOUND CREDIT UNION,921
5275,0000066333,5,DESTINATIONS CU,DESTINATIONS CREDIT UNION,6
5276,0000066337,5,INDUSTRIAL CU OF WHATCOM CTY,INDUSTRIAL CREDIT UNION,115
5277,0000066343,5,PROVIDENT CU,PROVIDENT CREDIT UNION,1845
5278,0000066346,5,RIVER WKS CU,RIVER WORKS CREDIT UNION,147
5279,0000066349,5,SALAL CU,SALAL CREDIT UNION,326
5280,0000066350,5,BROTHERHOOD CU,BROTHERHOOD CREDIT UNION,64
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
5281,0000066351,5,TELCO PLUS CU,TELCO PLUS CREDIT UNION,31
5282,0000066353,5,BRAZOS VALLEY SCHOOLS CU,BRAZOS VALLEY SCHOOLS CREDIT U,264
5283,0000066357,5,DELTA CMNTY CU,DELTA COMMUNITY CREDIT UNION,6352
5284,0000066359,5,FIRST NORTHERN CU,FIRST NORTHERN CREDIT UNION,511
5285,0000066364,5,METRO CU,METRO CREDIT UNION,2163
5286,0000066365,5,ALIGN CU,ALIGN CREDIT UNION,575
5287,0000066369,5,ENERGY CU,ENERGY CREDIT UNION,15
5288,0000066370,5,SCOTT CU,SCOTT CREDIT UNION,919
5289,0000066373,5,WHATCOM EDUC CU,WHATCOM EDUCATIONAL CREDIT UNI,1525
5290,0000066374,5,SOUTHBRIDGE CU,SOUTHBRIDGE CREDIT UNION,133
5291,0000066376,5,PATHWAYS FNCL CU,PATHWAYS FINANCIAL CREDIT UNIO,555
5292,0000066388,5,TAYLOR CU,TAYLOR CREDIT UNION,99
5293,0000066399,5,HARBORSTONE CU,HARBORSTONE CREDIT UNION,115
5294,0000066408,5,AURORA CU,AURORA CREDIT UNION,82
5295,0000066423,5,FIREFIGHTERS CU,FIREFIGHTERS CREDIT UNION,213
5296,0000066424,5,PCM CU,PCM CREDIT UNION,337
5297,0000066430,5,VALLEY CMNTY CU,VALLEY COMMUNITES CREDIT UNION,322
5298,0000066437,5,WINNEBAGO CMNTY CU,WINNEBAGO COMMUNITY CREDIT UNI,106
5299,0000066448,5,EDUCATORS CU,EDUCATORS CREDIT UNION,2752
5300,0000066449,5,PRIME FNCL CU,PRIME FINANCIAL CREDIT UNION,233
5301,0000066479,5,WORKERS CU,WORKERS CREDIT UNION,1154
5302,0000066492,5,UNIVERSITY OF WI CU,UW CREDIT UNION,5319
5303,0000066529,5,GOVERNMENTAL EMPL CU,GOVERNMENTAL EMPLOYEES CREDIT,189
5304,0000066538,5,CONNEXUS CU,CONNEXUS CREDIT UNION,850
5305,0000066555,5,NORTHWESTERN MUT CU,NORTHWESTERN MUTUAL CU,236
5306,0000066584,5,CALIFORNIA COAST CU,CALIFORNIA COAST CREDIT UNION,2279
5307,0000066585,5,POINT BREEZE CU,POINT BREEZE CREDIT UNION,261
5308,0000066593,5,FIRST PRIORITY CU,FIRST PRIORITY CREDIT UNION,34
5309,0000066594,5,GREENWOOD CU,GREENWOOD CREDIT UNION,548
5310,0000066595,5,COVENTRY CU,COVENTRY CREDIT UNION,403
5311,0000066597,5,POLISH NAT CU,POLISH NATIONAL CREDIT UNION,609
5312,0000066638,5,GUARDIAN CU,GUARDIAN CU,644
5313,0000066642,5,COMMUNITY FIRST CU,COMMUNITY FIRST CREDIT UNION,4967
5314,0000066652,5,PROSPERA CU,PROSPERA CU,256
5315,0000066657,5,CENTRALALLIANCE CU,CENTRALALLIANCE CREDIT UNION,59
5316,0000066675,5,APPLETREE CU,APPLETREE CREDIT UNION,233
5317,0000066699,5,LEOMINSTER CU,LEOMINSTER CREDIT  UNION,550
5318,0000066703,5,WESCOM CENTRAL CU,WESCOM CENTRAL CREDIT UNION,2764
5319,0000066705,5,TRANSWEST CU,TRANSWEST CREDIT UNION,126
5320,0000066706,5,MEMBERS PLUS CU,MEMBERS PLUS CREDIT UNION,165
5321,0000066707,5,SOUTHERN LAKES CU,SOUTHERN LAKES CREDIT UNION,64
5322,0000066710,5,HEARTLAND CU,HEARTLAND CREDIT UNION,418
5323,0000066731,5,FOX CMNTY CU,FOX COMMUNITIES CREDIT UNION,2525
5324,0000066733,5,NEW BEDFORD CU,NEW BEDFORD CREDIT UNION,97
5325,0000066734,5,NORTH COAST CU,NORTH COAST CREDIT UNION,269
5326,0000066742,5,WESTCONSIN CU,WESTCONSIN CREDIT UNION,2641
5327,0000066751,5,LANDMARK CU,LANDMARK CREDIT UNION,6701
5328,0000066752,5,MARINE CU,MARINE CREDIT UNION,2829
5329,0000066760,5,PREMIER FNCL CU,PREMIER FINANCIAL CREDIT UNION,150
5330,0000066777,5,VERVE A CU,"VERVE, A CREDIT UNION",1494
5331,0000066787,5,MUNICIPAL EMPL CU OF BALTIMORE,MUNICIPAL EMPLOYEES CR UNION,447
5332,0000066788,5,SAN JOAQUIN PWR EMPL CU,SAN JOAQUIN POWER EMPLOYEES CR,39
5333,0000066818,5,FIRST CMNTY CU,FIRST COMMUNITY CREDIT UNION,1171
5334,0000066819,5,ATHOL CU,ATHOL CREDIT UNION,168
5335,0000066824,5,FREEDOM CU,FREEDOM CREDIT UNION,574
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
5336,0000066827,5,ABBEY CU,"ABBEY CREDIT UNION, INC.",22
5337,0000066832,5,HEALTH CARE CU,HEALTH CARE CREDIT UNION,23
5338,0000066834,5,ROYAL CU,ROYAL CREDIT UNION,4295
5339,0000066835,5,DAY AIR CU,DAY AIR CREDIT UNION,294
5340,0000066836,5,VIRGINIA CU,VIRGINIA CREDIT UNION INC,3272
5341,0000066840,5,CODE CU,CODE CREDIT UNION,108
5342,0000066841,5,NUMERICA CU,NUMERICA CREDIT UNION,1422
5343,0000066844,5,CLOVERBELT CU,CLOVERBELT CREDIT UNION,202
5344,0000066848,5,COVANTAGE CU,COVANTAGE CREDIT UNION,4096
5345,0000066849,5,HARBOR CU,HARBOR CREDIT UNION,122
5346,0000066851,5,UNISON CU,UNISON CREDIT UNION,168
5347,0000066854,5,WNC COMMUNITY CU,WNC COMMUNITY CREDIT UNION,70
5348,0000066865,5,CAPITAL CU,CAPITAL CREDIT UNION,2585
5349,0000066872,5,KOHLER CU,KOHLER CREDIT UNION,898
5350,0000066884,5,DANE CTY CU,DANE COUNTY CREDIT UNION,357
5351,0000066886,5,TENNESSEE CU,THE TENNESSEE CREDIT UNION,30
5352,0000066924,5,VALLEYSTAR CREDIT UNION,VALLEYSTAR CREDIT UNION,153
5353,0000066956,5,NORTHERN STAR CU,NORTHERN STAR CREDIT UNION,40
5354,0000066965,5,BEACON CU,BEACON CREDIT UNION,6
5355,0000066973,5,DOMINION CU,DOMINION CREDIT UNION,183
5356,0000066983,5,CO OP CU,CO-OP CREDIT UNION,506
5357,0000066992,5,PARKER CMNTY CU,PARKER COMMUNITY CREDIT UNION,212
5358,0000066998,5,BLACKHAWK CMNTY CU,BLACKHAWK COMMUNITY CREDIT UN,691
5359,0000067000,5,BROKAW CU,BROKAW CREDIT UNION,125
5360,0000067012,5,1ST CMNTY CU,1ST COMMUNITY CREDIT UNION,264
5361,0000067017,5,NEW CU,N.E.W. CREDIT UNION,240
5362,0000067021,5,NORTHEAST CMNTY CU,NORTHEAST COMMUNITY CREDIT UNI,156
5363,0000067068,5,HERCULES CU,HERCULES CREDIT UNION,32
5364,0000067132,5,UTAH PWR CU,UTAH POWER CREDIT UNION,168
5365,0000067146,5,NEBO CU,NEBO CREDIT UNION,32
5366,0000067147,5,PACIFIC HORIZON CU,PACIFIC HORIZON CREDIT UNION,13
5367,0000067153,5,MEMBERS FIRST CU,MEMBERS FIRST CREDIT UNION,25
5368,0000067173,5,SUPERIOR CHOICE CU,SUPERIOR CHOICE CREDIT UNION,1664
5369,0000067176,5,FOND DU LAC CU,FOND DU LAC CREDIT UNION,93
5370,0000067178,5,ACCESS CMNTY CU,ACCESS COMMUNITY CREDIT UNION,67
5371,0000067181,5,FOOTHILLS CU,FOOTHILLS CREDIT UNION,58
5372,0000067187,5,TECU CU,TECU CREDIT UNION,70
5373,0000067190,5,SUMMIT CU,SUMMIT CREDIT UNION,7821
5374,0000067195,5,ARSENAL CU,ARSENAL CREDIT UNION,45
5375,0000067201,5,WHITE RIVER CU,WHITE RIVER CREDIT UNION,68
5376,0000067214,5,FIRST CMNTY CU,FIRST COMMUNITY CREDIT UNION,95
5377,0000067222,5,STATE CU,THE STATE CREDIT UNION,64
5378,0000067226,5,CREDIT UNION ROCKIES,CREDIT UNION OF THE ROCKIES,121
5379,0000067238,5,GLACIER HILLS CU,GLACIER HILLS CREDIT UNION,84
5380,0000067248,5,UNITEDONE CU,UNITEDONE CREDIT UNION,842
5381,0000067252,5,ALABAMA TEACHERS CU,ALABAMA TEACHERS CREDIT UNION,397
5382,0000067262,5,NORTHWEST PLUS CU,NORTHWEST PLUS CREDIT UNION,317
5383,0000067264,5,HORIZON CU,HORIZON CREDIT UNION,579
5384,0000067269,5,RHODE ISLAND CU,RHODE ISLAND CREDIT UNION,435
5385,0000067270,5,WESTERLY CMNTY CU,WESTERLY COMMUNITY CREDIT UNIO,286
5386,0000067278,5,PAWTUCKET CU,PAWTUCKET CREDIT UNION,2023
5387,0000067290,5,COMMUNITY FIRST CU OF FL,COMMUNITY FIRST CU OF FL,1455
5388,0000067297,5,SPACE COAST CU,SPACE COAST CREDIT UNION,3896
5389,0000067300,5,FLORIDA DOT CU,FL DEPT OF TRANSPORTATION CU,11
5390,0000067316,5,ALIVE CU,ALIVE CREDIT UNION,16
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
5391,0000067329,5,ENVISION CU,ENVISION CREDIT UNION,324
5392,0000067330,5,MIAMI POSTAL SVC CU,MIAMI POSTAL SERVICE CR UNION,24
5393,0000067332,5,SUN CU,SUN CREDIT UNION,10
5394,0000067342,5,CONNECT CU,CONNECT CREDIT UNION,4
5395,0000067344,5,INSIGHT CU,INSIGHT CREDIT UNION,339
5396,0000067347,5,BRIGHTSTAR CU,BRIGHTSTAR CREDIT UNION,95
5397,0000067348,5,UNIVERSITY CU,UNIVERSITY CREDIT UNION,13
5398,0000067352,5,JEANNE D'ARC CU,JEANNE D'ARC CREDIT UNION,1892
5399,0000067367,5,CGR CU,CGR CREDIT UNION,1
5400,0000067388,5,MUTUAL SVG CU,MUTUAL SAVINGS CREDIT UNION,39
5401,0000067389,5,ATLANTA POSTAL CU,ATLANTA POSTAL CREDIT UNION,599
5402,0000067390,5,GEORGIAS OWN CU,GEORGIA'S OWN CREDIT  UNION,1821
5403,0000067394,5,MEMBERS UNITED CU,MEMBERS UNITED CREDIT UNION,9
5404,0000067403,5,SOUTHERN PINE CU,SOUTHERN PINE CREDIT UNION,21
5405,0000067428,5,PUBLIC EMPL CU,PUBLIC EMPLOYEES CREDIT UNION,393
5406,0000067444,5,PRIORITY ONE CU OF FL,PRIORITYONE CREDIT UNION OF FL,7
5407,0000067452,5,TEXAS HEALTH CU,TEXAS HEALTH CREDIT UNION,79
5408,0000067465,5,TEXAS BAY CU,TEXAS BAY CREDIT UNION,657
5409,0000067470,5,AMERICA'S CU,AMERICA'S CREDIT UNION,64
5410,0000067481,5,SOUTHERN MA CU,SOUTHERN MASS CREDIT UNION,154
5411,0000067494,5,EDUCATION CU,EDUCATION CREDIT UNION,46
5412,0000067508,5,MEMBERS CHOICE CU,MEMBERS CHOICE CREDIT UNION,258
5413,0000067517,5,METRO MEDICAL CU,METRO MEDICAL CREDIT UNION,27
5414,0000067521,5,GUARDIANS CREDIT UNION,GUARDIANS CREDIT UNION,117
5415,0000067532,5,FORT WORTH CITY CU,FORT WORTH CITY CREDIT UNION,131
5416,0000067535,5,DATCU CU,DATCU CREDIT UNION,976
5417,0000067541,5,LIBERTY BAY CU,LIBERTY BAY CREDIT UNION,291
5418,0000067544,5,BAYLOR HEALTH CARE SYS CU,BAYLOR HEALTH CARE SYSTEM CU,22
5419,0000067550,5,SOUTHWEST 66 CU,SOUTHWEST 66 CREDIT UNION,53
5420,0000067554,5,POSTEL FAM CU,POSTEL FAMILY CREDIT UNION,15
5421,0000067558,5,COMMUNITY CU OF LYNN,COMMUNITY CREDIT UNION OF LYNN,143
5422,0000067559,5,EVERETT CU,EVERETT CREDIT UNION,22
5423,0000067576,5,COOPERATIVE TEACHERS CU,CTCU,104
5424,0000067592,5,WEST TX EDUC CU,WEST TX EDUCATORS CU,45
5425,0000067599,5,ALLCOM CU,ALLCOM CREDIT UNION,34
5426,0000067605,5,ST ANNES CU OF FALL RIVER,ST ANNES CREDIT UNION OF FR,1157
5427,0000067609,5,FIRST BASIN CU,FIRST BASIN CREDIT UNION,163
5428,0000067611,5,EDUCATORS CU,EDUCATORS CREDIT UNION,61
5429,0000067619,5,FIRST COMMUNITY CU,FIRST COMMUNITY CREDIT UNION,4533
5430,0000067625,5,SCHLUMBERGER EMPL CU,SCHLUMBERGER EMPLOYEES CREDIT,159
5431,0000067637,5,INVESTEX CU,INVESTEX CREDIT UNION,55
5432,0000067642,5,MTCU,MTCU,65
5433,0000067644,5,FIRST CENTRAL CU,FIRST CENTRAL CREDIT UNION,168
5434,0000067645,5,SERVICE 1ST CU,SERVICE 1ST CREDIT UNION,25
5435,0000067652,5,FIRST CLASS AMER CU,FIRST CLASS AMERICAN CREDIT UN,41
5436,0000067658,5,MEMBERS FIRST CU,MEMBERS FIRST CREDIT UNION,207
5437,0000067664,5,COMMUNITY AMER CU,COMMUNITYAMERICA CREDIT UNION,5266
5438,0000067666,5,TNCONNECT CU,TNCONNECT CREDIT UNION,27
5439,0000067668,5,FLORIDA CENT CU,FLORIDACENTRAL CREDIT UNION,658
5440,0000067669,5,CITY CU,CITY CREDIT UNION,190
5441,0000067681,5,NEIGHBORHOOD CU,NEIGHBORHOOD CREDIT UNION,237
5442,0000067696,5,HARVARD UNIV EMPL CU,HARVARD UNIVERSITY EMPLOYEE CR,718
5443,0000067701,5,GREATER E CU,GREATER EASTERN CREDIT UNION,11
5444,0000067709,5,QUINCY CU,QUINCY CREDIT UNION,479
5445,0000067720,5,US CMNTY CU,US COMMUNITY CREDIT UNION,311
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
5446,0000067725,5,FIRST CHOICE CU,FIRST CHOICE CREDIT UNION,69
5447,0000067739,5,MISSOURI ELECT CO-OP CU,MECE CREDIT UNION,46
5448,0000067741,5,CREDIT UNION FOR ROBERTSON CTY,THE CREDIT UN FOR ROBERTSON CO,34
5449,0000067746,5,PREMIER SOURCE CU,PREMIER SOURCE CREDIT UNION,52
5450,0000067747,5,SCENIC CMNTY CU,SCENIC COMMUNITY CREDIT UNION,28
5451,0000067748,5,HERITAGE SOUTH CMNTY CU,HERITAGE SOUTH COMMUNITY CREDI,190
5452,0000067761,5,EAST TX PROFESSIONAL CU,EAST TEXAS PROFESSIONAL C.U.,443
5453,0000067774,5,WEST VA CENTRAL CU,WEST VIRGINIA CENTRAL CU,166
5454,0000067778,5,CITY EMPL CU,CITY EMPLOYEES CREDIT UNION,48
5455,0000067802,5,FIRST FINANCIAL CU,FIRST FINANCIAL CREDIT UNION,13
